new_parallel_abstracts
[Cancer: three eras of personalized medicine].,10.1051/Medsci/20173310024,10.1051,"Since the completion of the first human DNA sequence, genomic approaches have penetrated into cancer research and therapy: first through expression profiling for diagnostic, prognostic and predictive purposes, then by sequencing of tumour DNA in order to define and apply targeted therapies. These overlapping changes occurred quite rapidly and are now overshadowed by immuno-oncology approaches that show much promise. There is however still much left to understand to make this more widely applicable, and the extreme cost of these therapies is a serious concern.",
[Characterization of rhythmic liver physiology by nuclear proteomics].,10.1051/Medsci/20173306005,10.1051,,
[The first stage of transmission of an epigenetic character followed by fluorescence].,10.1051/Medsci/20173308010,10.1051,,
[Application of microelectronics CAD tools to synthetic biology].,10.1051/Medsci/20173302011,10.1051,"Synthetic biology is an emerging science that aims to create new biological functions that do not exist in nature, based on the knowledge acquired in life science over the last century. Since the beginning of this century, several projects in synthetic biology have emerged. The complexity of the developed artificial bio-functions is relatively low so that empirical design methods could be used for the design process. Nevertheless, with the increasing complexity of biological circuits, this is no longer the case and a large number of computer aided design softwares have been developed in the past few years. These tools include languages for the behavioral description and the mathematical modelling of biological systems, simulators at different levels of abstraction, libraries of biological devices and circuit design automation algorithms. All of these tools already exist in other fields of engineering sciences, particularly in microelectronics. This is the approach that is put forward in this paper.","La biologie synthétique est une science émergente dont l’objectif est de créer de nouvelles fonctions biologiques, encore inexistantes dans la nature, à partir des connaissances sur le vivant acquises ce dernier siècle. Jusqu'à  peu, les systèmes biologiques synthétiques artificiels étaient de complexité raisonnable. Ce n’est plus le cas aujourd’hui, ce qui a conduit au développement de nombreux logiciels de conception assistée par ordinateur. Une des voies permettant la mise au point rapide et efficace de ces logiciels est l’adaptation d’outils existant déjà dans différents domaines de l’ingénierie, et en particulier la microélectronique."
[How genomic approaches help the understanding of the initiation of DNA replication].,10.1051/Medsci/20173302009,10.1051,"Eukaryotic DNA replication starts at multiple sites distributed throughout the genome called origins of replication. The identification of the position of these origins in the genome, as well as the description of their sequence features and chromatin structure, have been the center of many studies over the last years. A handful of sophisticated methods has been developed to capture replication initiation events, to detect replication factors binding sites onto the chromatin and to computationally analyze these data at the genome scale. Yet, we remain far from fully understanding how these origins of replication are specified in the genome and how DNA replication initiation is regulated. The aim of this review is to provide the reader with a detailed and curated list of the latest findings regarding the nature of origins of replication in the human genome."," La réplication de l’ADN s’initie au niveau de régions précises du génome appelées origines de réplication. Ces dernières années ont vu l’émergence de technologies sophistiquées à même d’identifier les sites d’initiation et les sites de liaison des facteurs de la réplication à l’échelle du génome. Malgré ces avancées, le mystère demeure quant aux facteurs (génétiques et chromatiniens) capables de recruter la machinerie de réplication au niveau des origines, notamment chez les mammifères. Cette revue a pour but de clarifier nos connaissances sur la nature des origines de réplication chez l’homme, les liens avec les réarrangements chromosomiques fréquemment observés dans les pathologies humaines et de mettre en lumière les défis scientifiques dans ce domaine."
[A new toolbox for genome editing].,10.1051/Medsci/20173301020,10.1051,"A new approach, based on the use of peptide nucleic acid molecules to form triple helices and promote locus-specific recombination, demonstrates potential for in vivo gene correction at clinically significant levels and may provide a promising avenue for gene therapy.",
[Synthesizing a human genome?].,10.1051/Medsci/20163210025,10.1051,"The recently proposed « HGP-write » project aims to synthetize a full human genome and to introduce it into cells. This ambitious endeavour is fraught with financial and technical uncertainties and, if successful, would make « synthetic humans » a definite possibility even though this is not part of its announced goals. Accordingly, it has not been received with enthusiasm.",
[Venoms and medical research].,10.1051/Jbio/2016016,10.1051,"Animal venoms are complex chemical cocktails, comprising a wide range of biologically
          active reticulated peptides that target with high selectivity and efficacy a variety of
          enzymes, membrane receptors, ion channels...Venoms can therefore be seen as large natural
          libraries of biologically active molecules that are continuously selected and highly
          refined by the evolution process, up to the point where every molecule is endowed with
          pharmacological properties that are highly valuable in the context of human use and drug
          development. Therefore, venom exploration constitutes a prerequisite to drug discovery.
          However, mass spectrometry and transcriptomics via NGS (Next Generation
          Sequencing) studies have shown the presence of up to 1000 peptides in the venom of single
          species of cone snails and spiders. Therefore the global animal venom resource can be seen
          as a collection of more than 50 to 100 000 000 peptides and proteins of which only
          ~5000 are known. That
          extraordinary “Eldorado” of bio-optimized compounds justifies the development of more
          global and cutting-edge strategies and technologies to explore this resource more
          efficiently than actually. De novo developed approaches and recently
          obtained results will be described.","L’analyse des venins animaux révèle une complexité insoupçonnée qui permet tout d’abord
          aux animaux venimeux : serpents, araignées, scorpions, escargots marins, insectes,
          poissons, et autres anémones...de chasser et/ou de se défendre. Mais les venins
          constituent également une ressource immense en molécules bio-optimisées, que les
          chercheurs explorent activement dans le but d’identifier de nouveaux médicaments d’intérêt
          pour l’Homme. Les dernières connaissances scientifiques et technologiques, les découvertes
          réalisées dans le domaine de la compréhension de ce que sont les venins, et les exemples
          les plus marquants et prometteurs en matière d’ « exploitation » à des fins médicales
          humaines des composés présents dans les venins, seront exposés."
[Cancer screening: unsupported promises from Pathway Genomics].,10.1051/Medsci/20153112018,10.1051,"The “liquid biopsy” approach shows promise for characterization and monitoring of cancer during treatment; however a blood-based detection test for “high-risk” but asymptomatic individuals, recently introduced by Pathway Genomics, lacks supporting data and has no proven clinical utility.",
[The intimate genome… in three dimensions].,10.1051/Medsci/20153103016,10.1051,"Over the past decade, techniques based on chromosome conformation capture (3C) have accelerated our understanding of eukaryote’s nuclear architecture. Coupled to high throughput sequencing and bioinformatics they have unveiled different organizational levels of the genome at an unprecedented scale. Initially performed using large populations of cells, a new variant of these techniques can be applied to single cell. Although it can be shown that chromosome folding varies from one cell to the other, their overall organization into topologically associating domains is conserved between cells of the same population. Interestingly, the predicted chromosome structures reveal that regions engaged in trans-chromosomal interactions are preferentially localized at the surface of the chromosome territory. These results confirm and extend previous observations on individual loci therefore highlighting the power of 3C based techniques.","Au cours de la dernière décennie, les différentes techniques dites de capture de la conformation des chromosomes (3C) ont accéléré notre compréhension de l’architecture nucléaire des cellules eucaryotes. Couplées aux technologies de séquençage à haut débit et aux traitements bio-informatiques, elles ont révélé différents niveaux d’organisation du génome à une échelle sans précédent. Il est maintenant possible d’appliquer ces techniques à l’étude d’une cellule unique, afin de déterminer les propriétés de repliement des chromosomes et de comprendre comment ces derniers interagissent les uns avec les autres. Ces résultats vont au-delà de ce qui était connu et démontrent la puissance des approches de type 3C."
[The European Blueprint project: towards a full epigenome characterization of the immune system].,10.1051/Medsci/20153103003,10.1051,,
[Intraclonal heterogeneity in tumors and its impact on precision medicine].,10.1051/Medsci/20153101009,10.1051,,
[Extracting the molecular core of the hematopoietic stem cell niche].,10.1051/Medsci/20153101003,10.1051,,
[Personalized medicine: illusion or revolution?].,10.1051/Medsci/201430S201,10.1051,,
[Cilia and renal cysts].,10.1051/Medsci/20143011017,10.1051,"Advances in genomics, bioinformatics and the creation of model organisms have identified many genes associated with polycystic kidney diseases. Historically, these genes were not necessarily associated with ciliopathies, but it appeared that many connections can be made between the cystic kidney disease and function of the primary cilium. Indeed, the proteins encoded by these genes are localized to the cilium itself, to the basal body or are known to regulate the expression and localization of ciliary proteins. The goal of this article is to describe the multiple cellular processes that may lead to the development of renal cysts if they are deregulated. These include changes in proliferation rate, cell polarity or signaling pathways involved in embryonic kidney development. To highlight the role of the primary cilium in cystogenesis, I will discuss several studies investigating the function of ciliary genes and cilia in the kidneys of different model organisms.","Les avancées en génomique et en bio-informatique, ainsi que la création d’organismes modèles, ont permis d’identifier de nombreux gènes associés à la formation de kystes rénaux. Même si ces gènes ne sont pas obligatoirement liés aux ciliopathies, de nombreuses connexions ont été identifiées entre les maladies kystiques du rein et les fonctions du cil primaire. En effet, les gènes associés aux kystes rénaux codent pour des protéines qui sont localisées au niveau du cil lui-même ou au niveau du corps basal, ou encore qui régulent l’expression et la localisation de protéines ciliaires. Le but de cet article est de décrire les multiples processus cellulaires qui, lorsqu’ils sont dérégulés, peuvent conduire à l’apparition de kystes rénaux : modifications de la prolifération ou de la polarité cellulaires, altérations des voies de signalisation impliquées dans le développement embryonnaire rénal. Afin d’éclairer le rôle du cil primaire dans la formation de kystes rénaux, je discuterai plusieurs études qui ont caractérisé la fonction des gènes ciliaires et du cil dans les reins de différents organismes modèles."
[Genetic complexity of ciliopathies and novel genes identification].,10.1051/Medsci/20143011016,10.1051,"Ciliopathies are a large group of human disorders caused by dysfunction of primary or motile cilia and unified by their overlapping clinical features (brain malformations, retinal dystrophy, cystic kidney disease, liver fibrosis and skeletal abnormalities). Ciliopathies are mendelian disorders with prominent genetic heterogeneity and marked allelism between different clinical entities, which are in part explained by the recently identified functional modules and multi-protein complexes formed by ciliopathy-associated gene products. The current review provides an updated snapshot of this complex evolving field, highlighting the key phenotypic features and causative genes for commonly-studied ciliopathies and summarizing our emerging understanding of the correlations between the functions of subgroups of genes and clinical sub-types of ciliopathies. Using the example of Joubert syndrome, a ciliopathy characterized by a distinctive hindbrain malformation and caused by mutations in more than 20 different genes, this work also reviews the principal methods used for new gene identification, including candidate gene approaches, homozygosity mapping as well as high throughput next-generation and exome sequencing.","On désigne sous le terme de ciliopathies un groupe de maladies causées par le dysfonctionnement des cils primaires ou des cils mobiles, qui présentent des phénotypes récurrents : malformations cérébrales, dystrophie rétinienne, maladie rénale kystique, fibrose hépatique et anomalies squelettiques. Ces maladies, dont l’hérédité est mendélienne, présentent une hétérogénéité génétique importante et un allélisme marqué entre différents syndromes. Cet allélisme est partiellement expliqué par l’existence de modules fonctionnels et de complexes multiprotéiques formés par les produits des différents gènes impliqués. Cette revue décrit les principaux signes cliniques et causes génétiques des ciliopathies les plus étudiées, en illustrant les importants chevauchements observés entre les divers syndromes. Nous discutons, en nous fondant sur l’exemple du syndrome de Joubert, une ciliopathie caractérisée par une malformation cérébelleuse spécifique, les principales méthodes pour l’identification de nouveaux gènes."
[Monshot projects in biology].,10.1051/Medsci/20143006025,10.1051,Three recent and very large projects aim to integrate several “omics” approaches in order to promote pro-active medicine and to create a “Wellness industry”.,
[Analysis of oncogenic signaling induced by tyrosine kinases in tumors by SILAC-based quantitative proteomic approach].,10.1051/Medsci/20143005020,10.1051,"Protein tyrosine kinases (TK) transmit intracellular signaling induced by many extracellular stimuli resulting in cell growth or adhesion. Deregulation of their activity leads to malignant cell transformation that plays an important role in human cancer. The signaling pathways involved in this oncogenic process are however only partially elucidated. Interestingly, SILAC-based quantitative proteomics allow the identification of the whole spectrum of TK substrates and the dynamic of phosphorylation state involved in oncogenic signaling. For example, this approach has highlighted the unsuspected complexity of the oncogenic signaling induced by the TK Src in colorectal cancer (CRC) cells. In this review, we describe a new SILAC-based technology applied to in vivo models of human tumors engrafted in nude mice. This method revealed significant differences between Src-oncogenic signaling of CRC cells in tumors and in culture. Finally, we discuss the interest of SILAC with recently described in vivo proteomic methods and in cancer, including the analysis of oncogenic signaling in tumor progression and the anti-tumoral activity of TK inhibitors in vivo.
","Les tyrosine-kinases (TK) régulent la signalisation intracellulaire induite par de nombreux stimulus extracellulaires et conduisent à la croissance ou à l’adhésion cellulaires. La dérégulation de leur activité leur confère des propriétés oncogéniques qui contribuent à la formation de cancers chez l’homme. Cependant, les voies de signalisation impliquées ne sont que partiellement élucidées. Dans ce contexte, l’analyse par spectrométrie de masse de type SILAC (stable isotope labelling with amino acids in cell culture) permet de caractériser l’ensemble des substrats et la dynamique de phosphorylation activée par ces TK. Cette approche a ainsi mis en évidence une complexité inattendue de la signalisation oncogénique induite par la TK Src dans les cellules de cancer colorectal (CCR). Dans cette revue, nous décrivons une nouvelle méthode de type SILAC appliquée à des modèles in vivo de tumeurs humaines xénogreffées chez la souris immunodéprimée. L’application de cette méthode aux tumeurs colorectales a révélé des différences importantes dans la signalisation dépendante de Src in vivo et in vitro. Enfin, nous discutons l’intérêt du SILAC par rapport à d’autres méthodes de protéomique in vivo, ainsi que dans ses applications en cancérologie."
[Surprising results from Hiroshima studies].,10.1051/Medsci/20143002022,10.1051,One of the initial motivations for the Genome project was to improve the detection of possible mutations in children of atomic bomb survivors. In fact it has proved very difficult to find any genetic effect in these descendants in spite of the strong irradiation suffered by their parents: this factual evidence is largely ignored in the current debates about the effects of radiation and the future of nuclear energy. Sequencing studies on this population would be very desirable.,
[Race and medicine].,10.1051/Medsci/20132910022,10.1051,"In this article, I argue that the problematic of “race and medicine”, which has been the object of many recent debates, has a long history that it may be useful to understand better. I show more specifically that, from the very first uses of the concept of “race” in natural history during the XVIIIth century, medical concepts and analogies served as important models. These medical models were especially useful to analyze “races” as alterations from an original identity. Different analogies are studied here. 1. The analogy between races’ peculiar temperaments and morbid alterations of human constitution. 2. The analogy between the transmission of the alterations along generations and hereditary diseases. In this second analogy, I differentiate between two models: the degeneration of the human type and the transmission of a molecular alteration of one character.","Cet article propose de prendre un peu de distance vis-à-vis du retour actuel de la notion de « race » dans le champ biomédical, en examinant le lien intime qui existe entre pensée médicale et problématique de la race lors de l’émergence du concept naturaliste de « race » aux XVIIIe-XIXe siècles. Il montre comment l’analogie avec les pathologies a été mobilisée alors par les naturalistes pour penser la « race » comme altération d’une identité d’origine, à travers, d’une part, le modèle des tempéraments maladifs, d’autre part celui des maladies héréditaires."
[Emergence of synthetic biology: characterization by a scientometric approach].,10.1051/Medsci/201329S213,10.1051,,
[Medical perspectives of metabolomics: the example of renal carcinoma].,10.1051/Medsci/2013295007,10.1051,,
[Genetics of mouse-hole].,10.1051/Medsci/2013294019,10.1051,"The Oldfield mouse and the Deer mouse build very different burrows in nature and also in the laboratory. This behaviour is innate and, in a series of beautiful experiments making use of new generation sequencing for genetic mapping, the authors map the burrow architecture to a very small number of loci and demonstrate modular evolution of behaviour.",
[Big Data in biology].,10.1051/Medsci/20122812001,10.1051,,
[Recent advances in quantitative proteomics as a sensitive tool to quantify drug transporters and drug metabolizing enzymes at the human blood-brain barrier].,10.1051/Jbio/2012022,10.1051,"Since its discovery at the beginning of the 20th century, the blood-brain barrier (BBB)
          has been considered for a long time as a “physical barrier” able to limit brain
          distribution of highly molecular weight and/or polar compounds. This early concept of an
          anatomical barrier between the blood and the brain was supported by the finding of unique
          tight junctions between the brain endothelial cells so that they formed a continuous wall
          preventing the paracellular diffusion of solutes. In the middle of the 50’s, BBB has been
          proposed as a “biochemical barrier” able to control the supply of brain to essential
          nutriments. More recently, BBB was evidenced as a key element in controlling effects of
          central nervous system drugs, since it plays a critical role in the uptake and efflux of
          drugs from the blood to the brain, or vice versa, hence affecting their
          concentrations and effects in the central nervous system (CNS). The BBB has therefore been
          more recently defined as a “pharmacological barrier” since the endothelial cells were
          found to contain a range of metabolizing enzymes and transporters that control the rate
          and extent of drugs reaching the brain parenchyma via transcellular
          pathway. The emergence of new quantitative proteomic approaches allows quantifying these
          transporters and enzymes at the BBB, opening the way to identify new drugs that may be
          targeted to the brain.","Depuis sa découverte au début du 20e siècle, la barrière hémato-encéphalique
          (BHE) a longtemps été considérée comme une  ≪ barrière physique ≫ limitant l’entrée dans
          le cerveau de composés ayant soit un haut poids moléculaire soit une forte polarité. Dans
          les années 50, la découverte de systèmes de transport assurant l’entrée cérébrale de
          composés endogènes tels que le glucose et les acides aminés a conduit à lui donner le nom
          de  ≪ barrière biochimique ≫ permettant une nutrition sélective du cerveau. Depuis
          une vingtaine d’années, la pharmacologie des médicaments du
          système nerveux central s’est vue totalement reconsidérée en
          raison de la détection au niveau de la BHE de systèmes de transport des
          médicaments facilitant ou au contraire s’opposant à leur entrée
          dans le cerveau mais également d’enzymes du métabolisme des
          médicaments. Le développement de la biologie moléculaire et de
          méthodes analytiques extrêmement sensibles, telles que la
          spectrométrie de masse en tandem appliquée au dosage de protéines,
          a permis d’identifier non seulement la nature mais également la quantité
          de chacune de ces protéines au niveau de la BHE. Appliquées dans un
          premier temps aux modèles animaux utilisés en pharmacologie
          expérimentale, ces techniques ont plus récemment permis de quantifier ces
          transporteurs et enzymes au niveau de la BHE humaine. Une des applications possibles de
          ces travaux consisterait à concevoir des nouveaux médicaments en fonction de
          leur capacitaé interagir avec ces transporteurs de manière à permettre leur vectorisation
          dans le cerveau."
[« Biology/medicine 2.0 »: an overview].,10.1051/Medsci/2012286020,10.1051,"In the last decade, the applications known as “web 2.0” (Facebook, Youtube, Twitter…) have changed our daily life and gradually influence the field of research. This article aims at proposing a critical overview of these new services, and emphasizes the changes induced for researchers (practice of scientific publication, sharing and mutualization of research data and discussion between researchers…) especially in the field of biology/medicine. A focus is done on the limitations that prevent most of scientists from using these services in their common practice (lack of knowledge about these tools, time-consuming, fear of sharing data and ideas). Despite these restrictions, some mutations affecting researcher’s information uses are unavoidable, and these new tools may rapidly contribute to scientific advances.","Les nouvelles applications du web dites web 2.0 (Facebook, Youtube, Twitter, etc.) ont envahi notre quotidien et s’immiscent peu à peu dans le domaine de la recherche. Le présent article se propose d’en faire un panorama critique et de pointer les évolutions qu’elles induisent : pratiques de publications scientifiques, mise en débat des idées, partage et mutualisation des données de la recherche, etc. Un certain nombre de freins à l’adoption de ces nouveaux outils par les chercheurs persistent cependant, obstacles qui, s’ils ne sont pas levés, limiteront leur utilisation et leur participation aux avancées scientifiques."
[From the management to an analytics of complexity: genealogy of an epistemic practice].,10.1051/Medsci/201228S210,10.1051,,
"[Workshop report ""genomic research practices and the economy of data production and management""].",10.1051/Medsci/201228S208,10.1051,,
[Health care expenditures linked to the use of targeted therapies and diagnostic tests for cancer patients].,10.1051/Medsci/2012281S106,10.1051,"Recent advances in cancer research have led to the development of very expensive new drugs for cancer treatment: the targeted therapies. However, the introduction of these new therapeutic agents which costs are increasing could threaten the diffusion of these innovations. It is thus necessary to determine whether the use of targeted therapies yields clinical benefits that justify their increasing cost. The development of companion diagnosis tests to target drugs and thus to select those patients most likely to benefit from the treatment may provide a useful means of containing the progress of health care expenditures and improve the cost/benefit ratio. In this paper, we present current estimates of health care expenditures linked to the use of targeted therapies for cancer care. We also discuss some of the issues related to the regulatory decisions (pricing and reimbursement) concerning the test/drug couple.","Les avancées récentes de la biologie moléculaire ont conduit à la mise à disposition de nouvelles molécules très coûteuses en cancérologie : les thérapies moléculaires ciblées. Toutefois, des difficultés à faire face à l’introduction de nouvelles thérapeutiques dont les coûts sont croissants pourraient en menacer la diffusion. Actuellement, savoir si le bénéfice thérapeutique obtenu justifie l’utilisation de ces molécules onéreuses apparaît comme un impératif social. Une approche thérapeutique qui consiste à conditionner la prescription d’un médicament à l’existence d’un biomarqueur compagnon pourrait permettre de contenir la progression des dépenses en médicaments anticancéreux, tout en améliorant l’efficacité de thérapies mieux adaptées aux caractéristiques de la tumeur. Dans cet article, nous dressons un état des lieux des dépenses liées à l’utilisation des traitements ciblés, associés ou non à un test diagnostique compagnon ; nous abordons aussi certains enjeux en termes de décision de prise en charge et de taux de remboursement des couples biomarqueurs/médicaments ciblés."
[Genomics and clinical research for breast cancer].,10.1051/Medsci/2012281S105,10.1051,"Genomics of breast cancer is paving the way towards more and more tailored treatments. The number of molecularly targeted therapies under development is increasing. In parallel, the high-throughput analyses revealed the molecular heterogeneity of disease, and identified several very different molecular subtypes, numerous and sometimes very scarce molecular alterations, and multigenic signatures predictive for clinical outcome, some of which are being tested in prospective clinical trials. This molecular segmentation of breast cancer and the multitude of new drugs to be tested (alone and in combination) lead to develop clinical trials based on the molecular profile of tumors to guide the patient towards the most suitable drug.","La génomique du cancer du sein ouvre la voie à des traitements toujours plus personnalisés. Alors que le nombre de thérapies ciblées en développement augmente, les analyses à haut débit ont révélé l’hétérogénéité moléculaire du cancer du sein, identifié plusieurs sous-types moléculaires de la maladie très différents les uns des autres, un grand nombre d’altérations oncogéniques parfois très rares, et des signatures multigéniques prédictives de l’évolution clinique, dont certaines sont en cours de validation dans des essais cliniques prospectifs. Cette segmentation moléculaire du cancer en entités rares et la multitude de nouvelles molécules à tester (seules et en combinaison) conduisent à mettre en place des essais thérapeutiques basés sur le profil moléculaire des tumeurs afin d’orienter les patientes vers la molécule la plus adaptée."
"[The emergence and development of gene expression profiling: a key component of the 3B (bench, bedside, bytes) in translational research].",10.1051/Medsci/2012281S104,10.1051,"This paper examines the emergence and development of one of the key components of genomics, namely gene expression profiling. It does so by resorting to computer-based methods to analyze and visualize networks of scientific publications. Our results show the central role played by oncology in this domain, insofar as the initial proof-of-principle articles based on a plant model organism have quickly led to the demonstration of the value of these techniques in blood cancers and to applications in the field of solid tumors, and in particular breast cancer. The article also outlines the essential role played by novel bioinformatics and biostatistical tools in the development of the domain. These computational disciplines thus qualify as one of the three corners (in addition to the laboratory and the clinic) of the translational research triangle.","Cet article analyse l’émergence et le développement d’un des domaines clés de la génomique,  celui de l’expression génique (gene expression profiling), en utilisant des méthodes d’analyse informatisée et de cartographie du contenu des publications scientifiques. Les résultats de cette analyse détaillent le rôle central joué par l’oncologie dans le développement de ce domaine de recherche.  Des démonstrations de principe utilisant un organisme modèle végétal ont rapidement débouché sur des preuves de l’utilité de cette approche dans le cas des hémopathies malignes et des applications dans le domaine des tumeurs solides, notamment les cancers du sein. L’étude met également en relief l’importance de la bioinformatique et des biostatistiques comme conditions de possibilité de ce type de recherches, qui s’imposent dès lors comme le troisième pôle, en plus du laboratoire et de la clinique, du triangle de la recherche translationnelle."
"[Human, economics and social sciences: rebounds of ideas on genomics and clinical trials].",10.1051/Medsci/2012281S101,10.1051,,
[System biology and synthetic biology modify drug discovery and development].,10.1051/Medsci/2012282020,10.1051,"Life Sciences are built on observations. Right now, a more systemic approach allowing to integrate the different organizational levels in Biology is emerging. Such an approach uses a set of technologies and strategies allowing to build models that appear to be more and more predictive (omics, bioinformatics, integrative biology, computational biology…). Those models accelerate the rational development of new therapies avoiding an engineering based only on trials and errors. This approach both holistic and predictive radically modifies the discovery and development modalities used today in health industries. Moreover, because of the apparition of new jobs at the interface of disciplines, of private and public sectors and of life sciences and engineering sciences, this implies to rethink the training programs in both their contents and their pedagogical tools.","Les sciences de la vie se sont construites sur l’observation. Actuellement, une approche plus systémique permettant de rapprocher les différents niveaux d’organisation émerge. Elle s’appuie sur un ensemble de technologies et de stratégies permettant de construire des modèles de plus en plus prédictifs (« omiques », bio-informatique, biologie intégrative, biologie computationnelle, etc.). Ces modèles accélèrent le développement rationnel de nouvelles thérapies en évitant une ingénierie basée seulement sur l’essai et l’erreur. Cette approche à la fois holistique et prédictive modifie radicalement les modes de découvertes et de développement actuellement en œuvre dans les industries de santé. Elle implique aussi, face à l’émergence de nouveaux métiers à l’interface des disciplines des secteurs des sciences de la vie et des sciences de l’ingénieur, de repenser les cursus de formation des métiers de santé tant dans leurs contenus que dans les outils pédagogiques."
[New generation sequencing in medical genetics].,10.1051/Medsci/2012282001,10.1051,,
"[The Collaborative Cross, a groundbreaking tool to tackle complex traits].",10.1051/Medsci/2012281024,10.1051,"Complex traits, like the susceptibility to common diseases, are controlled by numerous genomic regions which individual effect is generally weak. These observations led geneticists to develop an experimental system to dissect the genetic of complex traits in the mouse. The Collaborative Cross (CC) is a genetic reference population of over 300 inbred lines derived from eight inbred strains of three Mus musculus sub-species that captures 90% of the genetic variation known in the mouse genome. We present here the generation and the characteristics of the CC and we report the results of the first experiments with partially inbred CC lines.","Les caractères complexes, comme la vulnérabilité des personnes à une maladie commune, sont contrôlés par des régions génomiques nombreuses dont les effets phénotypiques sont généralement faibles. Partant de ce constat, des généticiens ont développé un nouveau système expérimental pour disséquer la génétique des caractères ­complexes chez la souris. Le Collaborative Cross est une population génétique de référence comprenant plus de 300 lignées consanguines issues de huit lignées appartenant à trois sous-espèces de Mus musculus et ayant capturé 90 % du polymorphisme connu chez la souris. Nous décrivons ici la fabrication et les propriétés du Collaborative Cross et rapportons les résultats des premières expériences ­effectuées sur des lignées en cours d’obtention."
[Chipping away at the « central dogma »].,10.1051/Medsci/20112710021,10.1051,,
[Serum autoantibodies profiling and early-stage cancer detection].,10.1051/Medsci/2011276016,10.1051,"It is now well established that an immune response to cancer is elicited in humans, as demonstrated in part by the identification of autoantibodies against a number of tumor-associated antigens in sera from patients with different types of cancer. During these past few years, proteomic approaches have been developed to identify tumor-associated antigens and their cognate autoantibodies. Detection of a panel of serum autoantibodies has thus been proposed as a new method for early cancer diagnosis. Early detection seems to be particularly adequate in high-risk populations, such as heavy smokers for lung cancer or in women with high mammographic density for breast cancer. In this review, we highlight the features of serum autoantibody biomarkers and outline the proteomic strategies employed to identify and validate their use in clinical practice for cancer screening and diagnosis. We particularly emphasize the clinical utility of autoantibody signatures, using the examples of lung and breast cancer. Finally, we discuss the challenges remaining for clinical validation.","Il est clairement établi que le système immunitaire réagit très précocement à l’apparition et au développement d’une masse tumorale. Cette réaction fait intervenir une réponse cellulaire (activation des lymphocytes T) mais aussi une réponse humorale (production d’anticorps) contre des autoantigènes tumoraux devenus fortement immunogènes. Durant ces dix dernières années, des méthodes de protéomique ont été développées afin d’identifier les autoanticorps circulants et les antigènes qui leur correspondent dans différents types de cancer. La détection dans le sérum des patients d’un panel d’autoanticorps dirigés contre des protéines tumorales a ainsi été proposée comme nouvelle stratégie diagnostique en cancérologie. Cette signature humorale semble tout particulièrement adaptée à la détection précoce des cancers, notamment ceux du sein et du poumon. Elle présente un grand intérêt pour les patients qui ont un risque élevé de développer des cancers comme par exemple les sujets tabagiques chroniques, et pour lesquels il y a un déficit d’examens complémentaires."
[A new era in rat genetics].,10.1051/Medsci/2011274014,10.1051,"Rat and mice are privileged tools for scientists. However, despite obvious advantages, such as a larger size, more faithful reproduction of human diseases, and utility for physiological and cognitive studies, rats have suffered from limited genetic technologies such as targeted mutagenesis. However, the gap between rat and mouse for genetic approaches will soon disappear with the recent advances of zinc finger nucleases applicable to early-stage rat embryos and the successful derivation of germ line competent rat ES cells, almost thirty years after murine ES cells. This will lead to new opportunities and to increase our capacity to model human pathologies.","Le rat et la souris sont, depuis déjà longtemps, des modèles de choix pour l’étude de la biologie des mammifères : faciles d’entretien, ils offrent aussi toute une panoplie de lignées génétiquement pures et de mutants bien caractérisés. Bien que longtemps préféré à la souris en raison de sa taille et de sa physiologie, le rat a progressivement été délaissé au profit de la souris, espèce chez laquelle les techniques de mutagenèse dirigée alimentent depuis plus de vingt ans le répertoire des modèles d’études. Aujourd’hui, deux avancées techniques devraient changer la donne : l’utilisation de nucléases artificielles à doigts de zinc pour inactiver un gène d’intérêt dès les premiers stades du développement et la dérivation et la manipulation génétique de cellules ES (embryonic stem cells) de rat. Nul doute que les années qui viennent verront se multiplier les modèles de maladies humaines établies chez le rat."
[Physiopathology and genetics of epilepsy: recent data].,10.1051/Jbio/2011003,10.1051," Novel strategies are needed to treat epilepsy, in order to ensure efficiency, security and prevention. The search for innovating anti-epileptics is based on finding appropriate target molecules, among which the most pertinent appear to be chlore and potassium channels. Transcriptomics and proteomics are also prone to detect genes or proteins implicated in the disease, in particular when biopsies from healthy and epileptic brains are compared. Animal genetic models provide information about epilepsies with a unique origin. Finally some targets are identified through fortuitous findings from research in other fields, notably that of pro-inflammatory cytokines.  ","Des stratégies nouvelles sont nécessaires pour le traitement de l’épilepsie, du point de vue de l’efficacité, de la sécurité et de la prévention. La recherche d’anti-épileptiques innovants est basée sur le choix de cibles biologiques appropriées, parmi lesquelles les plus pertinentes semblent être les canaux chlore et potassium. L’analyse transcriptomique/protéomique est également susceptible de révéler des gènes ou des protéines impliquées dans la maladie, notamment par la comparaison entre biopsies de tissu cérébral sain et épileptique. Des modèles génétiques animaux permettent d’analyser des épilepsies dont l’étiologie est unique. Enfin certaines cibles peuvent être découvertes fortuitement à l’occasion de programmes de recherche portant sur d’autres domaines, notamment sur les cytokines pro-inflammatoires.  "
[Personal sequence and gene testing: a provocative approach].,10.1051/Medsci/20102611999,10.1051,,
